src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,label
10.122.251.51,10.3.9.5,51780,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:12,64006.567,11436.32653,171.8573658,93.74038136,78.11698446,6,5,384,348,100,54,64,16.653328,102,60,69.6,16.36581804,102,54,66.54545455,16.75689077,280.7933884,120,100,20,2,6400.6567,17999.64905,995.1591492,6247.459012,64006.567,26002.40707,998.9738464,12801.3134,9194.785235,49006.22368,25005.81741,995.1591492,12251.55592,10038.86819,0,0,0,0,1,0,0,0,0,0,0,0.833333333,66.54545455,64240,58,0,0,0,0,0,0,0,0,0,0,66,4,0,2749.95345,64,69.6,0,6,5,384,348,normal
10.122.251.51,10.3.9.5,51781,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:12,65998.79265,11333.54066,166.6697156,90.91075396,75.75896163,6,5,384,364,100,54,64,16.653328,118,60,72.8,22.71915491,118,54,68,20.12687033,405.0909091,120,100,20,2,6599.879265,21005.39207,992.7749634,6832.08389,65998.79265,28005.12314,998.7354279,13199.75853,11091.55024,44000.62561,26994.46678,1999.855042,11000.1564,10268.01012,0,0,0,0,1,0,0,0,0,0,0,0.833333333,68,64240,58,0,0,0,0,0,0,0,0,0,0,82,4,0,4821.782557,64,72.8,0,6,5,384,364,normal
10.122.251.51,10.3.9.5,51786,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:12,446240.9019,1945.137696,24.65036251,13.44565228,11.20471023,6,5,373,495,89,54,62.16666667,12.73337696,249,60,99,75.03599136,249,54,78.90909091,54.62675759,2984.082645,120,100,20,2,44624.09019,222677.4693,997.0664978,66618.2138,446240.9019,224672.5559,999.9275208,89248.18039,83867.8108,222563.982,107569.6945,997.0664978,55640.9955,38982.3849,0,0,0,0,1,0,0,0,0,0,0,0.833333333,78.90909091,64240,58,0,0,0,0,0,0,0,0,0,0,213,4,0,1405.378953,62.16666667,99,0,6,5,373,495,normal
10.122.251.51,10.3.9.5,51785,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:12,450241.8041,1643.561289,24.43131646,13.32617261,11.10514385,6,5,373,367,89,54,62.16666667,12.73337696,121,60,73.4,23.91317628,121,54,67.27272727,19.48468354,379.6528926,120,100,20,2,45024.18041,230682.6115,0,86510.45156,450241.8041,235683.2027,0,90048.36082,107818.9316,217564.8212,210565.8054,992.7749634,54391.20531,90182.24382,0,0,0,0,1,0,0,0,0,0,0,0.833333333,67.27272727,64240,58,0,0,0,0,0,0,0,0,0,0,85,4,0,12144.56465,62.16666667,73.4,0,6,5,373,367,normal
10.122.251.51,10.3.9.5,51787,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:12,448246.7175,1853.889761,24.54005701,13.38548564,11.15457137,6,5,373,458,89,54,62.16666667,12.73337696,212,60,91.6,60.2448338,212,54,75.54545455,44.19247907,1952.975207,120,100,20,2,44824.67175,222676.9924,993.2518005,68197.30011,448246.7175,224681.139,993.2518005,89649.34349,92527.16438,223574.3999,119994.6404,1999.855042,55893.59999,49217.31989,0,0,0,0,1,0,0,0,0,0,0,0.833333333,75.54545455,64240,58,0,0,0,0,0,0,0,0,0,0,176,4,0,1699.173668,62.16666667,91.6,0,6,5,373,458,normal
10.122.251.51,182.48.96.73,55884,443,a0:02:a5:91:85:93,10:4f:58:6c:24:00,17,2024/9/2 17:12,1792151.928,146614.802,159.0266961,39.61717692,119.4095192,71,214,8999,253757,1292,73,126.7464789,233.2808691,1292,67,1185.780374,304.4077495,1292,67,921.9508772,541.2346746,292934.973,568,1712,8,71,6310.394112,836851.5968,0,51732.08792,1786148.548,836851.5968,0,25516.40783,104742.1982,1783151.865,841851.2344,0,8371.605,61006.68246,0,0,0,0,1,0,0,0,0,0,0,3.014084507,921.9508772,0,0,0,0,0,0,0,0,0,0,564.4444444,5.444444444,15854.2,13.6,81954.66033,884428.3102,126.7464789,1185.780374,0,71,214,8999,253757,normal
10.122.251.51,10.3.9.5,51789,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:12,35999.2981,20778.1829,305.5615132,166.6699163,138.8915969,6,5,377,371,93,54,62.83333333,14.14704524,125,60,74.2,25.50607771,125,54,68,20.90237046,436.9090909,120,100,20,2,3599.92981,8001.327515,997.3049164,2903.903722,35999.2981,13999.70055,997.3049164,7199.859619,5266.101607,26001.4534,11995.07713,1999.855042,6500.36335,4552.780728,0,0,0,0,1,0,0,0,0,0,0,0.833333333,68,64240,58,0,0,0,0,0,0,0,0,0,0,89,4,0,6354.24883,62.83333333,74.2,0,6,5,377,371,normal
10.122.251.51,10.3.9.5,51790,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:12,35999.2981,21667.08912,305.5615132,166.6699163,138.8915969,6,5,377,403,93,54,62.83333333,14.14704524,157,60,80.6,38.27061536,157,54,70.90909091,29.20913476,853.1735537,120,100,20,2,3599.92981,9996.414185,1001.358032,2901.778529,35999.2981,11993.88504,1001.358032,7199.859619,4707.368628,26009.55963,12002.94495,1998.662949,6502.389908,4554.887651,0,0,0,0,1,0,0,0,0,0,0,0.833333333,70.90909091,64240,58,0,0,0,0,0,0,0,0,0,0,121,4,0,7558.430025,62.83333333,80.6,0,6,5,377,403,normal
10.122.251.51,10.3.9.5,51791,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:12,36999.22562,22676.15027,297.3035196,162.1655562,135.1379635,6,5,377,462,93,54,62.83333333,14.14704524,216,60,92.4,61.84367389,216,54,76.27272727,45.43545053,2064.380165,120,100,20,2,3699.922562,12999.77303,999.212265,4560.586576,36999.22562,15000.34332,999.6891022,7399.845123,6086.108384,22999.52507,14994.38286,999.212265,5749.881268,5713.967935,0,0,0,0,1,0,0,0,0,0,0,0.833333333,76.27272727,64240,58,0,0,0,0,0,0,0,0,0,0,180,4,0,22485.54682,62.83333333,92.4,0,6,5,377,462,normal
10.122.251.51,10.3.9.5,51793,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:12,75304.74663,9959.531551,146.0731294,79.67625241,66.39687701,6,5,378,372,94,54,63,14.50287328,126,60,74.4,25.90443977,126,54,68.18181818,21.25951416,451.9669421,120,100,20,2,7530.474663,27000.18883,993.4902191,9630.654485,75304.74663,39000.74959,998.9738464,15060.94933,15131.89511,67312.2406,33302.54555,1999.855042,16828.06015,14868.89109,0,0,0,0,1,0,0,0,0,0,0,0.833333333,68.18181818,64240,58,0,0,0,0,0,0,0,0,0,0,90,4,0,2412.044396,63,74.4,0,6,5,378,372,normal
10.122.251.51,10.3.9.5,51795,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:12,86306.09512,9744.3871,127.453339,69.52000309,57.93333591,6,5,378,463,94,54,63,14.50287328,217,60,92.6,62.24339322,217,54,76.45454545,45.74904596,2092.975207,120,100,20,2,8630.609512,39343.11867,999.9275208,11091.99753,86306.09512,45855.99899,999.9275208,17261.21902,16382.68997,64306.49757,45343.39905,1141.07132,16076.62439,17655.70605,0,0,0,0,1,0,0,0,0,0,0,0.833333333,76.45454545,64240,58,0,0,0,0,0,0,0,0,0,0,181,4,0,9544.85364,63,92.6,0,6,5,378,463,normal
10.122.251.51,10.3.9.5,51794,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:12,88313.34114,8854.834274,124.5564923,67.93990492,56.61658743,6,5,378,404,94,54,63,14.50287328,158,60,80.8,38.66988492,158,54,71.09090909,29.54643355,872.9917355,120,100,20,2,8831.334114,43553.82919,1000.165939,12896.00803,88313.34114,49005.98526,1000.165939,17662.66823,17657.79552,75310.46867,49552.67906,1082.420349,18827.61717,19692.46534,0,0,0,0,1,0,0,0,0,0,0,0.833333333,71.09090909,64240,58,0,0,0,0,0,0,0,0,0,0,122,4,0,4736.431264,63,80.8,0,6,5,378,404,normal
10.122.251.51,10.3.9.5,51797,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:12,61996.22154,13145.96244,177.4301679,96.7800916,80.65007634,6,5,374,441,90,54,62.33333333,13.08519095,195,60,88.2,53.45053788,195,54,74.09090909,39.47025242,1557.900826,120,100,20,2,6199.622154,20003.31879,996.8280792,6384.908051,61996.22154,39000.03433,999.9275208,12399.24431,13850.14808,51994.80057,25003.67165,996.8280792,12998.70014,11511.47013,0,0,0,0,1,0,0,0,0,0,0,0.833333333,74.09090909,64240,58,0,0,0,0,0,0,0,0,0,0,159,4,0,5890.824369,62.33333333,88.2,0,6,5,374,441,normal
10.122.251.51,10.3.9.5,51796,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:12,63997.98393,12234.76041,171.8804144,93.75295332,78.1274611,6,5,374,409,90,54,62.33333333,13.08519095,163,60,81.8,40.66644809,163,54,71.18181818,30.64405083,939.0578512,120,100,20,2,6399.798393,17999.64905,1000.165939,6070.986592,63997.98393,39999.96185,1000.165939,12799.59679,14218.33136,54002.52342,26009.08279,1003.503799,13500.63086,11105.42522,0,0,0,0,1,0,0,0,0,0,0,0.833333333,71.18181818,64240,58,0,0,0,0,0,0,0,0,0,0,127,4,0,4096.40949,62.33333333,81.8,0,6,5,374,409,normal
10.122.251.51,10.3.9.5,51798,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:12,62993.04962,13366.55401,174.6224396,95.24860339,79.37383616,6,5,374,468,90,54,62.33333333,13.08519095,222,60,93.6,64.24204231,222,54,76.54545455,47.02874099,2211.702479,120,100,20,2,6299.304962,19994.4973,992.2981262,6617.094117,62993.04962,35994.76814,992.2981262,12598.60992,12782.03055,47994.13681,22999.76349,999.9275208,11998.5342,10998.48764,0,0,0,0,1,0,0,0,0,0,0,0.833333333,76.54545455,64240,58,0,0,0,0,0,0,0,0,0,0,186,4,0,7441.674876,62.33333333,93.6,0,6,5,374,468,normal
10.122.251.51,10.3.9.5,51800,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:12,64999.8188,11815.41755,169.231241,92.30794963,76.92329136,6,5,371,397,87,54,61.83333333,12.033518,151,60,79.4,35.87533972,151,54,69.81818182,27.21235743,740.5123967,120,100,20,2,6499.98188,23003.8166,991.5828705,7501.538159,64999.8188,31000.13733,991.5828705,12999.96376,11296.81599,47998.66676,27002.33459,1994.371414,11999.66669,10610.21654,0,0,0,0,1,0,0,0,0,0,0,0.833333333,69.81818182,64240,58,0,0,0,0,0,0,0,0,0,0,115,4,0,5477.147107,61.83333333,79.4,0,6,5,371,397,normal
10.122.251.51,10.3.9.5,51799,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:12,68001.50871,10823.28928,161.7611169,88.23333649,73.52778041,6,5,371,365,87,54,61.83333333,12.033518,119,60,73,23.11709324,119,54,66.90909091,18.78323501,352.8099174,120,100,20,2,6800.150871,22010.5648,993.9670563,6985.549495,68001.50871,32006.74057,993.9670563,13600.30174,11040.15438,50999.64142,29003.85857,1995.563507,12749.91035,10332.78931,0,0,0,0,1,0,0,0,0,0,0,0.833333333,66.90909091,64240,58,0,0,0,0,0,0,0,0,0,0,83,4,0,3773.4506,61.83333333,73,0,6,5,371,365,normal
10.122.251.51,10.3.9.5,51801,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:12,69005.48935,11984.55381,159.4076081,86.94960439,72.45800366,6,5,371,456,87,54,61.83333333,12.033518,210,60,91.2,59.44543717,210,54,75.18181818,43.57818091,1899.057851,120,100,20,2,6900.548935,26995.89729,999.6891022,9287.391709,69005.48935,35993.81447,999.6891022,13801.09787,13930.99588,44993.87741,29996.15669,999.9275208,11248.46935,11646.04206,0,0,0,0,1,0,0,0,0,0,0,0.833333333,75.18181818,64240,58,0,0,0,0,0,0,0,0,0,0,174,4,0,11601.76291,61.83333333,91.2,0,6,5,371,456,normal
10.122.251.51,10.3.9.6,51806,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:12,29994.9646,31405.27127,366.7282208,200.033575,166.6946458,6,5,392,550,108,54,65.33333333,19.5505044,304,60,110,97.02783106,304,54,85.63636364,70.58621128,4982.413223,120,100,20,2,2999.49646,8000.135422,0,2930.917354,29994.9646,11999.36867,0,5998.99292,4690.777432,22998.33298,10992.76543,998.7354279,5749.583244,4759.755079,0,0,0,0,1,0,0,0,0,0,0,0.833333333,85.63636364,64240,58,0,0,0,0,0,0,0,0,0,0,268,4,0,22322.97631,65.33333333,110,0,6,5,392,550,normal
10.122.251.51,10.3.9.6,51804,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:12,36002.39754,26164.92413,305.5352074,166.6555677,138.8796397,6,5,392,550,108,54,65.33333333,19.5505044,304,60,110,97.02783106,304,54,85.63636364,70.58621128,4982.413223,120,100,20,2,3600.239754,14002.56157,993.7286377,4201.237378,36002.39754,15000.34332,999.6891022,7200.479507,5877.376066,19999.02725,11997.46132,999.9275208,4999.756813,4300.130409,0,0,0,0,1,0,0,0,0,0,0,0.833333333,85.63636364,64240,58,0,0,0,0,0,0,0,0,0,0,268,4,0,33493.44394,65.33333333,110,0,6,5,392,550,normal
10.122.251.51,10.3.9.6,51805,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:12,33994.43626,25916.00558,323.5823626,176.4994705,147.0828921,6,5,392,489,108,54,65.33333333,19.5505044,243,60,97.8,72.63718056,243,54,80.09090909,53.55448296,2868.082645,120,100,20,2,3399.443626,8999.824524,994.2054749,2290.037913,33994.43626,14999.86649,998.2585907,6798.887253,4832.203144,27000.42725,16000.27084,994.2054749,6750.106812,5975.689738,0,0,0,0,1,0,0,0,0,0,0,0.833333333,80.09090909,64240,58,0,0,0,0,0,0,0,0,0,0,207,4,0,18817.91426,65.33333333,97.8,0,6,5,392,489,normal
10.122.251.51,220.181.38.149,51807,80,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:12,14629.84085,32399.53222,546.827548,273.413774,273.413774,4,4,228,246,66,54,57,5.196152423,66,60,61.5,2.598076211,66,54,59.25,4.683748499,21.9375,80,80,20,0,2089.977264,9627.819061,0,3096.609559,5002.02179,2997.875214,1000.165939,1667.340597,940.8313393,14629.84085,10629.17709,999.4506836,4876.613617,4148.955939,0,0,0,0,1,0,0,0,0,0,0,1,59.25,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,61.5,0,4,4,228,246,normal
10.122.251.51,220.181.38.149,51814,80,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:12,13993.50166,33872.86552,571.6939328,285.8469664,285.8469664,4,4,228,246,66,54,57,5.196152423,66,60,61.5,2.598076211,66,54,59.25,4.683748499,21.9375,80,80,20,0,1999.071666,7993.221283,993.7286377,2447.105385,6000.28038,3006.458282,993.7286377,2000.09346,821.6934366,12993.57414,8991.718292,998.2585907,4331.191381,3395.656943,0,0,0,0,1,0,0,0,0,0,0,1,59.25,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,61.5,0,4,4,228,246,normal
10.122.251.51,10.122.255.255,138,138,a0:02:a5:91:85:93,ff:ff:ff:ff:ff:ff,17,2024/9/2 17:12,0,0,0,0,0,1,0,243,0,243,243,243,0,0,0,0,0,243,243,243,0,0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,1,0,243,0,normal
10.122.251.51,122.195.90.183,51776,7826,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:12,2878749.847,4161.181289,13.5475474,6.252714183,7.294833213,18,21,5471,6508,1436,54,303.9444444,434.9608504,1436,60,309.9047619,473.7290671,1436,54,307.1538462,456.2552445,208168.8481,360,420,20,9,75756.57493,1150907.755,0,244085.3206,2860753.536,1150907.755,995.6359863,168279.6198,345577.8271,2870755.672,1712147.474,0,143537.7836,413335.7487,0,0,0,0,1,0,0,0,0,0,0,1.166666667,307.1538462,64240,21,0,0,0,0,0,0,0,0,0,0,1644.333333,4.666666667,0,159160.1535,303.9444444,309.9047619,0,18,21,5471,6508,normal
10.122.251.51,10.3.9.5,51819,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:12,57002.06757,13122.33103,192.9754563,105.2593398,87.71611651,6,5,384,364,100,54,64,16.653328,118,60,72.8,22.71915491,118,54,68,20.12687033,405.0909091,120,100,20,2,5700.206757,18000.3643,999.9275208,5779.340189,57002.06757,31004.9057,999.9275208,11400.41351,10911.73801,50000.19073,24000.64468,999.9275208,12500.04768,11498.3322,0,0,0,0,1,0,0,0,0,0,0,0.833333333,68,64240,58,0,0,0,0,0,0,0,0,0,0,82,4,0,3153.90122,64,72.8,0,6,5,384,364,normal
10.122.251.51,10.3.9.5,51818,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:12,58994.53163,12407.92968,186.4579597,101.7043416,84.75361803,6,5,384,348,100,54,64,16.653328,102,60,69.6,16.36581804,102,54,66.54545455,16.75689077,280.7933884,120,100,20,2,5899.453163,19002.43759,998.0201721,5718.71523,58994.53163,34000.15831,998.0201721,11798.90633,12156.62376,52000.52261,24002.55203,998.0201721,13000.13065,10127.75133,0,0,0,0,1,0,0,0,0,0,0,0.833333333,66.54545455,64240,58,0,0,0,0,0,0,0,0,0,0,66,4,0,2357.313713,64,69.6,0,6,5,384,348,normal
10.122.251.51,10.3.9.5,51820,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:12,58999.77684,13745.8147,186.4413832,101.6952999,84.74608325,6,5,384,427,100,54,64,16.653328,181,60,85.4,47.85645202,181,54,73.72727273,36.13633505,1305.834711,120,100,20,2,5899.977684,15001.77383,998.4970093,5338.576721,58999.77684,23999.69101,999.6891022,11799.95537,8612.365931,46997.30873,22999.04823,998.4970093,11749.32718,9038.353929,0,0,0,0,1,0,0,0,0,0,0,0.833333333,73.72727273,64240,58,0,0,0,0,0,0,0,0,0,0,145,4,0,6042.104594,64,85.4,0,6,5,384,427,normal
10.122.251.51,10.3.9.5,51821,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:12,65001.24931,11261.32202,169.2275166,92.30591817,76.92159847,6,5,384,348,100,54,64,16.653328,102,60,69.6,16.36581804,102,54,66.54545455,16.75689077,280.7933884,120,100,20,2,6500.124931,15457.15332,981.5692902,5030.643792,65001.24931,27009.01031,981.5692902,13000.24986,9214.418036,52460.67047,24004.6978,998.0201721,13115.16762,9444.532013,0,0,0,0,1,0,0,0,0,0,0,0.833333333,66.54545455,64240,58,0,0,0,0,0,0,0,0,0,0,66,4,0,2319.372483,64,69.6,0,6,5,384,348,normal
10.122.251.51,10.3.9.5,51822,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:12,69824.21875,10712.61538,157.5384615,85.93006993,71.60839161,6,5,384,364,100,54,64,16.653328,118,60,72.8,22.71915491,118,54,68,20.12687033,405.0909091,120,100,20,2,6982.421875,20999.67003,996.3512421,6908.863973,69824.21875,28000.35477,998.0201721,13964.84375,9633.617546,55549.14474,31005.85938,1994.371414,13887.28619,11765.27194,0,0,0,0,1,0,0,0,0,0,0,0.833333333,68,64240,58,0,0,0,0,0,0,0,0,0,0,82,4,0,3341.036001,64,72.8,0,6,5,384,364,normal
10.122.251.51,10.3.9.5,51823,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:12,63002.10953,12872.58484,174.5973283,95.23490634,79.36242195,6,5,384,427,100,54,64,16.653328,181,60,85.4,47.85645202,181,54,73.72727273,36.13633505,1305.834711,120,100,20,2,6300.210953,12993.57414,999.4506836,4560.114359,63002.10953,23996.82999,1003.265381,12600.42191,7708.911629,49993.2766,24999.85695,999.4506836,12498.31915,8759.13355,0,0,0,0,1,0,0,0,0,0,0,0.833333333,73.72727273,64240,58,0,0,0,0,0,0,0,0,0,0,145,4,0,5801.527044,64,85.4,0,6,5,384,427,normal
10.122.251.51,10.3.9.5,51826,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:12,27991.53328,27008.16681,392.9759721,214.3505302,178.6254418,6,5,381,375,97,54,63.5,15.57508694,129,60,75,27.0998155,129,54,68.72727273,22.33664298,498.9256198,120,100,20,2,2799.153328,6002.664566,993.7286377,1539.205523,27991.53328,11001.3485,1001.596451,5598.306656,3498.881774,24000.40627,11007.30896,993.7286377,6000.101566,3812.400739,0,0,0,0,1,0,0,0,0,0,0,0.833333333,68.72727273,64240,58,0,0,0,0,0,0,0,0,0,0,93,4,0,7157.646696,63.5,75,0,6,5,381,375,normal
10.122.251.51,10.3.9.5,51828,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:12,27994.63272,30255.79969,392.9324635,214.3267983,178.6056652,6,5,381,466,97,54,63.5,15.57508694,220,60,93.2,63.44257246,220,54,77,46.69631093,2180.545455,120,100,20,2,2799.463272,8996.486664,997.7817535,2521.197247,27994.63272,14000.89264,997.7817535,5598.926544,4922.181837,25005.57899,14001.36948,998.9738464,6251.394749,5215.343383,0,0,0,0,1,0,0,0,0,0,0,0.833333333,77,64240,58,0,0,0,0,0,0,0,0,0,0,184,4,0,16720.87392,63.5,93.2,0,6,5,381,466,normal
10.122.251.51,10.3.9.5,51827,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:12,31997.68066,24626.78493,343.7749165,187.5135908,156.2613257,6,5,381,407,97,54,63.5,15.57508694,161,60,81.4,39.86778148,161,54,71.63636364,30.56519925,934.231405,120,100,20,2,3199.768066,10003.32832,993.2518005,3488.033222,31997.68066,11992.93137,993.2518005,6399.536133,4712.337318,20998.47794,11997.69974,996.8280792,5249.619484,4603.354673,0,0,0,0,1,0,0,0,0,0,0,0.833333333,71.63636364,64240,58,0,0,0,0,0,0,0,0,0,0,125,4,0,13887.68807,63.5,81.4,0,6,5,381,407,normal
10.122.251.51,10.3.9.5,51833,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:12,99812.26921,8405.780238,110.2068923,60.11285033,50.09404194,6,5,377,462,93,54,62.83333333,14.14704524,216,60,92.4,61.84367389,216,54,76.27272727,45.43545053,2064.380165,120,100,20,2,9981.226921,55802.34528,997.543335,16654.69338,99812.26921,57803.39241,997.543335,19962.45384,21123.20742,42006.96945,30999.66049,1000.642776,10501.74236,12134.09633,0,0,0,0,1,0,0,0,0,0,0,0.833333333,76.27272727,64240,58,0,0,0,0,0,0,0,0,0,0,180,4,0,16352.77075,62.83333333,92.4,0,6,5,377,462,normal
10.122.251.51,10.3.9.5,51831,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:12,106810.5698,7003.052242,102.9860624,56.17421584,46.81184653,6,5,377,371,93,54,62.83333333,14.14704524,125,60,74.2,25.50607771,125,54,68,20.90237046,436.9090909,120,100,20,2,10681.05698,56818.24684,1011.133194,16441.85583,106810.5698,59814.45313,1996.278763,21362.11395,21950.37728,47991.75262,27990.34119,1011.133194,11997.93816,11198.8949,0,0,0,0,1,0,0,0,0,0,0,0.833333333,68,64240,58,0,0,0,0,0,0,0,0,0,0,89,4,0,4449.685977,62.83333333,74.2,0,6,5,377,371,normal
10.122.251.51,10.3.9.5,51832,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:12,107813.1199,7234.741011,102.0283989,55.65185393,46.37654494,6,5,377,403,93,54,62.83333333,14.14704524,157,60,80.6,38.27061536,157,54,70.90909091,29.20913476,853.1735537,120,100,20,2,10781.31199,65808.2962,999.212265,19298.84993,107813.1199,69808.72154,999.212265,21562.62398,25731.68825,39006.47163,29000.04387,999.4506836,9751.617908,11343.74311,0,0,0,0,1,0,0,0,0,0,0,0.833333333,70.90909091,64240,58,0,0,0,0,0,0,0,0,0,0,121,4,0,12092.2274,62.83333333,80.6,0,6,5,377,403,normal
10.122.251.51,10.3.9.5,51837,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:12,35629.98772,22032.0031,308.7287059,168.397476,140.33123,6,5,371,414,87,54,61.83333333,12.033518,168,60,82.8,42.6633332,168,54,71.36363636,31.86412268,1015.322314,120,100,20,2,3562.998772,9629.72641,999.9275208,3063.647836,35629.98772,16629.93431,1000.642776,7125.997543,5722.328868,24625.7782,13625.38338,999.9275208,6156.44455,4664.684369,0,0,0,0,1,0,0,0,0,0,0,0.833333333,71.36363636,64240,58,0,0,0,0,0,0,0,0,0,0,132,4,0,11999.5693,61.83333333,82.8,0,6,5,371,414,normal
10.122.251.51,10.3.9.5,51836,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:12,37625.78964,19188.96605,292.3526683,159.4650918,132.8875765,6,5,371,351,87,54,61.83333333,12.033518,105,60,70.2,17.55448661,105,54,65.63636364,15.37573488,236.4132231,120,100,20,2,3762.578964,15017.27104,1005.649567,3968.894753,37625.78964,24618.38722,1005.649567,7525.157928,8648.243791,32624.00627,15017.27104,1612.901688,8156.001568,5522.29233,0,0,0,0,1,0,0,0,0,0,0,0.833333333,65.63636364,64240,58,0,0,0,0,0,0,0,0,0,0,69,4,0,3345.552003,61.83333333,70.2,0,6,5,371,351,normal
10.122.251.51,10.3.9.5,51835,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024/9/2 17:12,90620.99457,9059.710765,121.3846753,66.20982288,55.1748524,6,5,371,450,87,54,61.83333333,12.033518,204,60,90,57.04734876,204,54,74.63636364,41.89222694,1754.958678,120,100,20,2,9062.099457,68002.93922,994.9207306,19839.27021,90620.99457,80626.01089,999.9275208,18124.19891,31266.8885,87630.98717,68002.93922,1005.411148,21907.74679,27197.1486,0,0,0,0,1,0,0,0,0,0,0,0.833333333,74.63636364,64240,58,0,0,0,0,0,0,0,0,0,0,168,4,0,2333.139321,61.83333333,90,0,6,5,371,450,normal
